file	line	function	lines	mechanical_triage	method
firmware/app/src/app_anchor_gateway_control.inc	3767	gateway_survey_terminal	8	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	3777	gateway_survey_roster	59	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	3839	gateway_start_survey	34	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	3876	gateway_submit_survey_plan	21		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	3902	gateway_cancel_survey	27	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	3934	gateway_get_survey_status	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	3953	gateway_command_timeout_side_effects	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	3972	gateway_command_result_side_effects	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	3983	gateway_command_extract_route_adv_mode	25	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4027	gateway_host_command_send_retryable	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4034	gateway_route_mesh_host_payload	20	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4059	gateway_route_mesh_host_packet	167	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4233	gateway_route_host_packet	200	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4466	gateway_host_command_lifecycle_admit_locked	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4487	gateway_host_command_lifecycle_cancel_locked	13	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4503	gateway_host_command_lifecycle_begin_locked	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4516	gateway_host_command_lifecycle_requeue_locked	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4528	gateway_host_command_lifecycle_finish_locked	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4540	gateway_host_command_lifecycle_discard_locked	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4552	gateway_host_command_bind_result_reservation	12	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4568	gateway_host_command_admit	63	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4635	gateway_host_command_submit_priority	20	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4662	gateway_host_command_cancel_admitted	18	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4684	gateway_host_command_emit_result	43	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4734	gateway_host_command_note_decoded	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4742	gateway_host_command_priority_retry_next	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4751	gateway_host_command_priority_retry_reset	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4757	gateway_host_command_retire_failed_generation	58		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4820	gateway_host_command_schedule_priority_retry	58	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4882	gateway_host_command_schedule_failed	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4894	gateway_host_command_retry_work_handler	62	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4958	gateway_host_command_submit_next_queued	24	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	4990	gateway_host_command_work_handler	292	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	5286	gateway_handle_ble_frame	95	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	5387	gateway_observability_kind	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	5400	gateway_observability_event	20		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	5427	gateway_route_refresh_observe	71		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	5502	gateway_observe_host_stage	11		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	5517	gateway_observe_host_acceptance	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_gateway_control.inc	5534	gateway_observe_host_terminal	16		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_init.inc	2	app_anchor_init	85	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_init.inc	91	app_ml_anchor_start_role	39	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_init.inc	133	app_anchor_start_anchor_role	94	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_init.inc	229	app_anchor_start_gateway_role	27	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	6	anchor_claim_collection_candidate_allowed	30		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	48	anchor_uwb_scan_schedule_ms	32	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	82	anchor_uwb_scan_blocked_retry_ms	11		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	95	anchor_relay_tx_active	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	100	anchor_range_window_record	95	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	199	anchor_range_window_finalize	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	220	anchor_click_event_abort_if_needed	19	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	241	anchor_click_event_handle	14	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	258	anchor_click_event_authorize_discovery_reply	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	278	anchor_click_event_authorize_range	18	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	301	anchor_set_uwb_busy	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	309	anchor_note_uwb_awake_since	21		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	332	anchor_hold_channel5_rx_until_ms	59	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	394	anchor_run_scheduled_uwb_ranges	332	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	731	anchor_consider_active_click_claim	72	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	814	anchor_handle_uwb_claim	814	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	1642	anchor_release_unstarted_click_lease	22	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	1669	anchor_click_handoff_pending	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	1680	anchor_run_mesh_click_wake_claim	111	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	1797	anchor_handle_mesh_click_wake_claim	182	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	1984	anchor_click_handoff_work_handler	41	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2064	anchor_enumeration_rx_clear_claim_identity	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2071	anchor_enumeration_rx_clear_table_identity	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2080	anchor_enumeration_rx_clear_phase_identities	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2097	anchor_enumeration_rx_terminate_epoch	25	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2128	anchor_enumeration_rx_rollback_unbound_claim	30	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2162	anchor_enumeration_rx_prearm	152	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2321	anchor_compact_enumeration_deactivate	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2330	anchor_enumeration_rx_begin	67	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2401	anchor_enumeration_rx_begin_table	40	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2448	anchor_enumeration_rx_bind_claim	26		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2478	anchor_enumeration_rx_active	28		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2508	anchor_enumeration_rx_matches_claim	17		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2530	anchor_enumeration_rx_matches_table	19		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_anchor_radio.inc	2554	anchor_enumeration_rx_note_recovery	28	cleanup;scheduling	lexical C definition; preprocessor branches not resolved
